,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac
36361,MLAT,2019.12.24 09:17:41.323128,2019.12.24 09:17:41.323128,36361.0,9.0,17.0,41.0,37.45745122,126.46372497,-106.0,62,73.731354,324.801079,3513,JNA126,33461.0,1036.0,2173.0,-560.0,-42.5,60.25,----,----,----,116.0,101.0,71BD55,----,arrival,north,33R,145.5,B738
113674,MLAT,2019.12.24 09:57:11.798840,2019.12.24 09:57:11.798840,113674.0,9.0,57.0,11.0,37.45844901,126.46287739,-99.0,60,74.679733,325.777954,0005,KAL318,35831.0,2000.0,2098.0,-449.0,-42.0,61.75,----,----,----,116.0,101.0,71BE01,----,arrival,north,33R,279.3,B744
90456,MLAT,2019.12.24 09:45:59.060984,2019.12.24 09:45:59.060984,90456.0,9.0,45.0,59.0,37.45755315,126.46362305,-106.0,----,73.507228,325.391117,3643,KAL480,35159.0,1578.0,2164.0,-549.0,-41.75,60.5,----,----,----,116.0,101.0,71BF82,----,arrival,north,33R,159.89999999999998,B77W
16823,MLAT,2019.12.24 09:08:09.798840,2019.12.24 09:08:09.798840,16823.0,9.0,8.0,9.0,37.44509161,126.44022882,-106.0,53,72.953752,325.329682,2575,KAL824,32889.0,1334.0,94.0,-1932.0,-41.5,60.0,----,----,----,116.0,101.0,71C240,----,arrival,north,33R,2496.3,B738
119498,MLAT,2019.12.24 09:59:59.274552,2019.12.24 09:59:59.274552,119498.0,9.0,59.0,59.0,37.45877624,126.46248043,-106.0,62,67.396217,326.19204,6504,PAL468,35999.0,581.0,2063.0,-413.0,-37.5,56.0,----,----,----,116.0,101.0,75833A,----,arrival,south,15L,3422.5,A333
6682,MLAT,2019.12.24 09:03:23.060984,2019.12.24 09:03:23.060984,6682.0,9.0,3.0,23.0,37.44433522,126.44088864,-106.0,----,76.434613,324.854455,0073,THY90,32603.0,375.0,152.5,-2016.5,-44.0,62.5,----,----,----,116.0,101.0,4BA94E,----,arrival,north,33R,2490.4,B773
89445,MLAT,2019.12.24 09:45:29.274552,2019.12.24 09:45:29.274552,89445.0,9.0,45.0,29.0,37.44551539,126.43980503,-106.0,53,74.060786,325.451633,3630,TWB126,35129.0,1137.0,56.5,-1885.0,-42.0,61.0,----,----,----,116.0,101.0,71C220,----,arrival,north,33R,2505.7,B738
115468,MLAT,2019.12.24 09:58:03.536696,2019.12.24 09:58:03.536696,115468.0,9.0,58.0,3.0,37.44531155,126.44002497,-106.0,----,72.811829,325.491477,6565,TWB146,35883.0,1594.0,76.0,-1908.0,-41.25,60.0,----,----,----,116.0,101.0,71C047,----,arrival,north,33R,2499.7,B738
14367,MLAT,2019.12.24 09:06:58.274552,2019.12.24 09:06:58.274552,14367.0,9.0,6.0,58.0,37.45740831,126.46382153,-106.0,55,71.499126,325.254165,3605,TWB162,32818.0,279.0,2181.0,-564.5,-40.75,58.75,----,----,----,116.0,101.0,71C098,----,arrival,north,33R,136.7,B738
3689,MLAT,2019.12.24 10:02:01.536696,2019.12.24 10:02:01.536696,3689.0,10.0,2.0,1.0,37.45724738,126.463902,-99.0,----,70.032135,326.650299,3743,AAR602,36121.0,1265.0,2188.5,-582.5,-38.5,58.5,----,----,----,116.0,101.0,71BE25,----,arrival,north,33R,118.0,A388
80172,MLAT,2019.12.24 10:46:03.274552,2019.12.24 10:46:03.274552,80172.0,10.0,46.0,3.0,37.45628715,126.46475494,-99.0,100,64.352545,325.445622,3672,AAR732,38763.0,518.0,2264.0,-689.5,-36.5,53.0,----,----,----,116.0,101.0,71BF54,----,arrival,north,33R,12.7,A333
61553,MLAT,2019.12.24 10:35:08.536696,2019.12.24 10:35:08.536696,61553.0,10.0,35.0,8.0,37.44509161,126.440202,-99.0,----,66.645049,325.23688,3506,AMU826,38108.0,1325.0,91.5,-1932.0,-38.0,54.75,----,----,----,116.0,101.0,78178C,----,arrival,north,33R,2498.4,A21N
24130,MLAT,2019.12.24 10:12:18.798840,2019.12.24 10:12:18.798840,24130.0,10.0,12.0,18.0,37.45696306,126.46415412,-99.0,40,71.114784,324.29842,3627,ASV526,36738.0,1427.0,2210.5,-614.5,-41.5,57.75,----,----,----,116.0,101.0,71C280,----,arrival,north,33R,79.3,A321
48499,MLAT,2019.12.24 10:26:46.667768,2019.12.24 10:26:46.667768,48499.0,10.0,26.0,46.0,37.443434,126.44161284,-99.0,----,71.450157,323.250387,0125,ASV852,37606.0,131.0,216.5,-2116.0,-42.75,57.25,----,----,----,116.0,101.0,71C281,----,arrival,north,33R,2493.2,A321
53858,MLAT,2019.12.24 10:30:03.012408,2019.12.24 10:30:03.012408,53858.0,10.0,30.0,3.0,37.44361639,126.44143581,-99.0,----,68.101487,323.508703,2667,CAL162,37803.0,1971.0,200.5,-2095.5,-40.5,54.75,----,----,----,116.0,101.0,8991AC,----,arrival,north,33R,2494.4,A333
64877,MLAT,2019.12.24 10:37:10.798840,2019.12.24 10:37:10.798840,64877.0,10.0,37.0,10.0,37.44369686,126.44141436,-99.0,85,72.106258,323.884996,0101,CDG4777,38230.0,1580.0,199.0,-2087.0,-42.5,58.25,----,----,----,116.0,101.0,7806C7,----,arrival,north,33R,2490.9,B738
110828,MLAT,2019.12.24 11:02:43.422584,2019.12.24 11:02:43.422584,5283.0,11.0,2.0,43.0,37.45735466,126.46384299,-99.0,----,72.422372,324.55429,3250,CPA035,39763.0,610.0,2183.5,-570.5,-42.0,59.0,----,----,----,116.0,101.0,780218,----,arrival,north,33R,130.70000000000002,B744
99756,MLAT,2019.12.24 10:56:56.798840,2019.12.24 10:56:56.798840,99756.0,10.0,56.0,56.0,37.45621741,126.46484613,-99.0,89,67.056413,325.480476,1504,CSC8903,39416.0,1037.0,2272.0,-697.0,-38.0,55.25,----,----,----,116.0,101.0,7808F3,----,arrival,north,33R,23.8,A321
106934,MLAT,2019.12.24 11:00:50.274552,2019.12.24 11:00:50.274552,1389.0,11.0,0.0,50.0,37.4566251,126.46447062,-99.0,49,67.016789,324.412629,3236,CSN339,39650.0,869.0,2239.0,-652.0,-39.0,54.5,----,----,----,116.0,101.0,780F7A,----,arrival,north,33R,32.5,A321
41339,MLAT,2019.12.24 10:21:52.012408,2019.12.24 10:21:52.012408,41339.0,10.0,21.0,52.0,37.45733321,126.46382153,-99.0,----,65.418365,324.487776,6454,CSN671,37312.0,1757.0,2181.0,-573.0,-38.0,53.25,----,----,----,116.0,101.0,781741,----,arrival,north,33R,129.8,A20N
67834,MLAT,2019.12.24 10:38:48.536696,2019.12.24 10:38:48.536696,67834.0,10.0,38.0,48.0,37.45782673,126.46337628,-99.0,----,67.675697,325.840305,7316,CYZ201,38328.0,314.0,2142.0,-518.0,-38.0,56.0,----,----,----,116.0,101.0,78052B,----,arrival,north,33R,197.3,B737
69458,MLAT,2019.12.24 10:39:40.536696,2019.12.24 10:39:40.536696,69458.0,10.0,39.0,40.0,37.44459271,126.44067407,-99.0,----,70.884148,324.908652,3230,ESR582,38380.0,1000.0,133.5,-1987.5,-40.75,58.0,----,----,----,116.0,101.0,71C342,----,arrival,north,33R,2491.2000000000003,B738
32461,MLAT,2019.12.24 10:16:36.798840,2019.12.24 10:16:36.798840,32461.0,10.0,16.0,36.0,37.45690405,126.46418095,-99.0,110,73.356152,323.872133,2606,EVA172,36996.0,1720.0,2213.0,-620.5,-43.25,59.25,----,----,----,116.0,101.0,8990B4,----,arrival,north,33R,72.6,A321
89366,MLAT,2019.12.24 10:51:17.012408,2019.12.24 10:51:17.012408,89366.0,10.0,51.0,17.0,37.44443178,126.44080818,-99.0,----,66.668021,324.462322,3703,KAL114,39077.0,1764.0,145.0,-2005.5,-38.75,54.25,----,----,----,116.0,101.0,71C274,----,arrival,north,33R,2490.6000000000004,B77W
62963,MLAT,2019.12.24 10:36:02.274552,2019.12.24 10:36:02.274552,62963.0,10.0,36.0,2.0,37.4567163,126.46437943,-99.0,89,75.677771,324.682351,3533,KAL614,38162.0,933.0,2231.0,-642.0,-43.75,61.75,----,----,----,116.0,101.0,71BE43,----,arrival,north,33R,45.400000000000006,B748
92410,MLAT,2019.12.24 10:52:56.012408,2019.12.24 10:52:56.012408,92410.0,10.0,52.0,56.0,37.45675921,126.46431506,-99.0,----,75.533519,324.837087,3711,KAL726,39176.0,1809.0,2225.5,-637.0,-43.5,61.75,----,----,----,116.0,101.0,71BD69,----,arrival,north,33R,52.6,B739
57727,MLAT,2019.12.24 10:32:35.536696,2019.12.24 10:32:35.536696,57727.0,10.0,32.0,35.0,37.44420111,126.44096375,-99.0,----,71.990017,325.040581,3756,THA654,37955.0,1065.0,159.0,-2030.5,-41.25,59.0,----,----,----,116.0,101.0,887801,----,arrival,north,33R,2492.7999999999997,B744
28433,MLAT,2019.12.24 10:14:32.536696,2019.12.24 10:14:32.536696,28433.0,10.0,14.0,32.0,37.45834708,126.46292031,-99.0,----,68.242216,325.145544,6265,UPS173,36872.0,1140.0,2101.5,-461.0,-39.0,56.0,----,----,----,116.0,101.0,A3D1B1,----,arrival,north,33R,267.79999999999995,B763
60295,MLAT,2019.12.24 11:34:15.536696,2019.12.24 11:34:15.536696,60295.0,11.0,34.0,15.0,37.45757997,126.46360159,-106.0,----,66.81364,324.287868,3753,AAR123,41655.0,54.0,2162.0,-546.0,-39.0,54.25,----,----,----,116.0,101.0,71C060,----,arrival,north,33R,163.5,A321
80728,MLAT,2019.12.24 11:43:50.798840,2019.12.24 11:43:50.798840,80728.0,11.0,43.0,50.0,37.45758533,126.46354795,-106.0,99,63.75,323.130102,3267,AAR151,42230.0,254.0,2157.5,-545.0,-38.25,51.0,----,----,----,116.0,101.0,71BF88,----,arrival,north,33R,166.7,A320
45927,MLAT,2019.12.24 11:26:15.798840,2019.12.24 11:26:15.798840,45927.0,11.0,26.0,15.0,37.45679677,126.46430433,-106.0,100,64.084417,325.00798,3072,AAR336,41175.0,450.0,2224.0,-632.5,-36.75,52.5,----,----,----,116.0,101.0,71C039,----,arrival,north,33R,56.5,A321
36770,MLAT,2019.12.24 11:20:29.012408,2019.12.24 11:20:29.012408,36770.0,11.0,20.0,29.0,37.45833635,126.4629364,-106.0,----,63.82006,324.566686,2632,AAR714,40829.0,1424.0,2103.0,-461.5,-37.0,52.0,----,----,----,116.0,101.0,71BA48,----,arrival,north,33R,266.0,B763
42381,MLAT,2019.12.24 11:24:06.012408,2019.12.24 11:24:06.012408,42381.0,11.0,24.0,6.0,37.45762289,126.46355867,-106.0,----,65.681999,324.918651,3630,AAR730,41046.0,69.0,2158.0,-541.0,-37.75,53.75,----,----,----,116.0,101.0,71BD15,----,arrival,north,33R,169.5,B763
74356,MLAT,2019.12.24 11:40:59.536696,2019.12.24 11:40:59.536696,74356.0,11.0,40.0,59.0,37.45708644,126.46401465,-106.0,----,64.721036,324.590961,3214,APJ009,42059.0,2022.0,2198.5,-600.5,-37.5,52.75,----,----,----,116.0,101.0,86D31D,----,arrival,north,33R,97.60000000000001,A320
39408,MLAT,2019.12.24 11:22:13.060984,2019.12.24 11:22:13.060984,39408.0,11.0,22.0,13.0,37.45691478,126.46417558,-106.0,----,69.701148,323.458912,3235,ASV514,40933.0,22.0,2212.5,-619.5,-41.5,56.0,----,----,----,116.0,101.0,71BF89,----,arrival,north,33R,73.80000000000001,A321
82542,MLAT,2019.12.24 11:44:39.536696,2019.12.24 11:44:39.536696,82542.0,11.0,44.0,39.0,37.4447912,126.44042194,-106.0,----,73.817342,324.372093,0107,CDG4619,42279.0,334.0,111.0,-1965.5,-43.0,60.0,----,----,----,116.0,101.0,78134E,----,arrival,north,33R,2498.7,B738
91719,MLAT,2019.12.24 11:48:43.060984,2019.12.24 11:48:43.060984,91719.0,11.0,48.0,43.0,37.44441032,126.44075453,-106.0,----,69.902164,323.580918,6374,CDG4987,42523.0,74.0,140.5,-2008.0,-41.5,56.25,----,----,----,116.0,101.0,780D5B,----,arrival,north,33R,2495.8999999999996,B738
101375,MLAT,2019.12.24 11:53:07.060984,2019.12.24 11:53:07.060984,101375.0,11.0,53.0,7.0,37.44556367,126.43976748,-106.0,----,62.267568,325.799516,6523,CEB128,42787.0,1218.0,53.0,-1879.5,-35.0,51.5,----,----,----,116.0,101.0,7585E8,----,arrival,north,33R,2506.0,A20N
22023,MLAT,2019.12.24 11:11:32.323128,2019.12.24 11:11:32.323128,22023.0,11.0,11.0,32.0,37.45754242,126.46368742,-106.0,32,65.807484,325.525108,0102,CES2043,40292.0,660.0,2169.5,-550.0,-37.25,54.25,----,----,----,116.0,101.0,78122D,----,arrival,north,33R,155.70000000000002,A321
56942,MLAT,2019.12.24 11:32:32.274552,2019.12.24 11:32:32.274552,56942.0,11.0,32.0,32.0,37.45764971,126.46358013,-106.0,57,58.1168,327.472098,4755,CES5049,41552.0,1600.0,2160.0,-538.0,-31.25,49.0,----,----,----,116.0,101.0,79A03D,----,arrival,north,33R,170.9,A320
48986,MLAT,2019.12.24 11:28:07.798840,2019.12.24 11:28:07.798840,48986.0,11.0,28.0,7.0,37.45678067,126.46430433,-106.0,81,62.978667,324.858918,3642,CES5051,41287.0,950.0,2224.5,-634.5,-36.25,51.5,----,----,----,116.0,101.0,78008B,----,arrival,north,33R,55.1,A333
5563,MLAT,2019.12.24 11:02:51.684728,2019.12.24 11:02:51.684728,5563.0,11.0,2.0,51.0,37.46145844,126.46026492,-106.0,80,64.084417,325.00798,3250,CPA035,39771.0,610.0,1866.5,-115.5,-36.75,52.5,----,----,----,116.0,101.0,780218,----,arrival,north,33R,685.6999999999999,B744
97198,MLAT,2019.12.24 11:51:12.798840,2019.12.24 11:51:12.798840,97198.0,11.0,51.0,12.0,37.45711863,126.46401465,-106.0,87,67.456004,323.894567,3504,CPA416,42672.0,11.0,2198.5,-596.5,-39.75,54.5,----,----,----,116.0,101.0,780192,----,arrival,north,33R,100.5,A333
14275,MLAT,2019.12.24 11:07:17.274552,2019.12.24 11:07:17.274552,14275.0,11.0,7.0,17.0,37.45714009,126.46400928,-106.0,70,64.404969,323.841815,2630,CPA420,40037.0,14.0,2198.0,-594.5,-38.0,52.0,----,----,----,116.0,101.0,780A0A,----,arrival,north,33R,102.7,A333
1422,MLAT,2019.12.24 11:00:51.012408,2019.12.24 11:00:51.012408,1422.0,11.0,0.0,51.0,37.4571079,126.46402001,-106.0,----,67.700166,323.25705,3236,CSN339,39651.0,869.0,2199.0,-598.5,-40.5,54.25,----,----,----,116.0,101.0,780F7A,----,arrival,north,33R,99.3,A321
53019,MLAT,2019.12.24 11:30:28.798840,2019.12.24 11:30:28.798840,53019.0,11.0,30.0,28.0,37.45739222,126.46376789,-106.0,49,60.336556,325.124672,7351,CSN675,41428.0,897.0,2177.0,-566.5,-34.5,49.5,----,----,----,116.0,101.0,7809F7,----,arrival,north,33R,137.9,A320
63320,MLAT,2019.12.24 11:35:43.060984,2019.12.24 11:35:43.060984,63320.0,11.0,35.0,43.0,37.44532764,126.43995523,-106.0,----,71.31795,324.415626,3523,ESR522,41743.0,1498.0,70.0,-1905.5,-41.5,58.0,----,----,----,116.0,101.0,71C375,----,arrival,north,33R,2504.2,B738
17692,MLAT,2019.12.24 11:09:09.798840,2019.12.24 11:09:09.798840,17692.0,11.0,9.0,9.0,37.45720446,126.46396637,-106.0,72,71.769161,325.645663,0075,FDX5924,40149.0,906.0,2194.0,-587.5,-40.5,59.25,----,----,----,116.0,101.0,AC3857,----,arrival,north,33R,110.8,B772
72918,MLAT,2019.12.24 11:40:21.798840,2019.12.24 11:40:21.798840,72918.0,11.0,40.0,21.0,37.44419038,126.4409852,-106.0,91,71.009242,325.470699,3543,HKE626,42021.0,133.0,160.5,-2032.0,-40.25,58.5,----,----,----,116.0,101.0,780AB5,----,arrival,north,33R,2491.8999999999996,A321
10233,MLAT,2019.12.24 11:05:12.536696,2019.12.24 11:05:12.536696,10233.0,11.0,5.0,12.0,37.45808959,126.46317244,-106.0,----,74.408501,325.402247,3774,JJA1405,39912.0,1494.0,2124.0,-489.0,-42.25,61.25,----,----,----,116.0,101.0,71C260,----,arrival,north,33R,231.6,B738
67884,MLAT,2019.12.24 11:37:54.536696,2019.12.24 11:37:54.536696,67884.0,11.0,37.0,54.0,37.44480193,126.4404273,-106.0,----,69.892775,326.082569,6146,JJA2202,41874.0,1362.0,111.5,-1964.0,-39.0,58.0,----,----,----,116.0,101.0,71C322,----,arrival,north,33R,2497.6,B738
32655,MLAT,2019.12.24 11:17:51.536696,2019.12.24 11:17:51.536696,32655.0,11.0,17.0,51.0,37.45806813,126.46322608,-106.0,----,72.042522,326.034209,3275,JJA3101,40671.0,879.0,2128.5,-491.5,-40.25,59.75,----,----,----,116.0,101.0,71C303,----,arrival,north,33R,227.0,B738
26386,MLAT,2019.12.24 11:13:59.798840,2019.12.24 11:13:59.798840,26386.0,11.0,13.0,59.0,37.4578321,126.46333873,-106.0,64,72.670489,325.653903,3263,JJA3401,40439.0,2020.0,2139.0,-518.0,-41.0,60.0,----,----,----,116.0,101.0,71C332,----,arrival,north,33R,199.8,B738
107229,MLAT,2019.12.24 11:55:45.798840,2019.12.24 11:55:45.798840,107229.0,11.0,55.0,45.0,37.44466245,126.44055605,-106.0,68,70.802542,323.615648,6255,JJA4502,42945.0,2032.0,123.0,-1980.0,-42.0,57.0,----,----,----,116.0,101.0,71C239,----,arrival,north,33R,2496.0,B738
86404,MLAT,2019.12.24 11:46:19.864376,2019.12.24 11:46:19.864376,86404.0,11.0,46.0,19.0,37.45720983,126.46395028,-106.0,24,64.924957,324.718792,3653,JNA086,42379.0,316.0,2192.5,-587.0,-37.5,53.0,----,----,----,116.0,101.0,71BF34,----,arrival,north,33R,112.10000000000001,B772
70740,MLAT,2019.12.24 11:39:19.798840,2019.12.24 11:39:19.798840,70740.0,11.0,39.0,19.0,37.45771408,126.46347821,-106.0,60,70.856369,323.898313,3761,JNA654,41959.0,915.0,2151.0,-531.0,-41.75,57.25,----,----,----,116.0,101.0,71C017,----,arrival,north,33R,181.9,B738
65714,MLAT,2019.12.24 11:36:52.012408,2019.12.24 11:36:52.012408,65714.0,11.0,36.0,52.0,37.45682359,126.46426678,-106.0,----,66.206118,323.909,3727,KAL484,41812.0,424.0,2220.5,-629.5,-39.0,53.5,----,----,----,116.0,101.0,71BD50,----,arrival,north,33R,60.900000000000006,A333
109708,MLAT,2019.12.24 11:56:51.274552,2019.12.24 11:56:51.274552,109708.0,11.0,56.0,51.0,37.45809495,126.46317244,-106.0,47,76.374898,324.593134,3247,KAL552,43011.0,997.0,2124.0,-488.5,-44.25,62.25,----,----,----,116.0,101.0,71BE10,----,arrival,north,33R,232.1,B748
77382,MLAT,2019.12.24 11:42:19.536696,2019.12.24 11:42:19.536696,77382.0,11.0,42.0,19.0,37.44482338,126.44040048,-106.0,----,71.666764,324.369385,3627,KAL682,42139.0,1815.0,109.0,-1962.0,-41.75,58.25,----,----,----,116.0,101.0,71C209,----,arrival,north,33R,2498.4,B77W
117190,MLAT,2019.12.24 12:00:19.012408,2019.12.24 12:00:19.012408,433.0,12.0,0.0,19.0,37.45911419,126.46226048,-106.0,----,73.817342,324.372093,3744,TWB114,43219.0,65.0,2043.0,-375.5,-43.0,60.0,----,----,----,116.0,101.0,71C000,----,arrival,north,33R,371.09999999999997,B738
29712,MLAT,2019.12.24 11:16:03.012408,2019.12.24 11:16:03.012408,29712.0,11.0,16.0,3.0,37.45731711,126.4638859,-106.0,----,72.116659,325.593773,2617,TWB672,40563.0,312.0,2187.0,-575.0,-40.75,59.5,----,----,----,116.0,101.0,71C069,----,arrival,north,33R,125.2,B738
119155,MLAT,2019.12.24 13:02:10.536696,2019.12.24 13:02:10.536696,4343.0,13.0,2.0,10.0,37.44681895,126.4386785,-106.0,----,67.976558,324.731775,3252,AAR105,46930.0,396.0,-43.5,-1740.5,-39.25,55.5,----,----,----,116.0,101.0,71BF71,----,arrival,north,33R,2528.9,A359
74422,MLAT,2019.12.24 12:40:59.798840,2019.12.24 12:40:59.798840,74422.0,12.0,40.0,59.0,37.45707572,126.46402538,-106.0,59,69.923172,324.605204,3642,AAR135,45659.0,226.0,2199.5,-602.0,-40.5,57.0,----,----,----,116.0,101.0,71C038,----,arrival,north,33R,96.10000000000001,A321
24617,MLAT,2019.12.24 12:13:14.536696,2019.12.24 12:13:14.536696,24617.0,12.0,13.0,14.0,37.45670557,126.46435797,-106.0,----,68.209695,324.096142,3714,AAR758,43994.0,550.0,2228.5,-642.5,-40.0,55.25,----,----,----,116.0,101.0,71C265,----,arrival,north,33R,45.6,A321
84790,MLAT,2019.12.24 12:46:17.536696,2019.12.24 12:46:17.536696,84790.0,12.0,46.0,17.0,37.44463027,126.44058287,-106.0,----,68.101487,323.508703,2734,ABL716,45977.0,129.0,125.0,-1983.0,-40.5,54.75,----,----,----,116.0,101.0,71BF29,----,arrival,north,33R,2495.8,A321
50000,MLAT,2019.12.24 12:27:44.060984,2019.12.24 12:27:44.060984,50000.0,12.0,27.0,44.0,37.45851874,126.46275401,-106.0,----,68.302635,323.63342,2743,APG888,44864.0,752.0,2087.0,-442.0,-40.5,55.0,----,----,----,116.0,101.0,75832F,----,arrival,north,33R,291.9,A320
29414,MLAT,2019.12.24 12:16:03.798840,2019.12.24 12:16:03.798840,29414.0,12.0,16.0,3.0,37.45799839,126.46325827,-106.0,81,67.575883,328.309179,6556,APG9048,44163.0,1699.0,2131.5,-499.5,-35.5,57.5,----,----,----,116.0,101.0,75847B,----,arrival,north,33R,218.9,A320
105781,MLAT,2019.12.24 12:55:48.060984,2019.12.24 12:55:48.060984,105781.0,12.0,55.0,48.0,37.44515598,126.44013226,-106.0,----,67.262545,325.601155,3232,APJ011,46548.0,1597.0,85.5,-1925.0,-38.0,55.5,----,----,----,116.0,101.0,86D2FB,----,arrival,north,33R,2500.1000000000004,A320
58284,MLAT,2019.12.24 12:32:11.192056,2019.12.24 12:32:11.192056,58284.0,12.0,32.0,11.0,37.45800376,126.46318853,-106.0,----,81.664711,324.217644,3001,AZG121,45131.0,1204.0,2125.5,-498.5,-47.75,66.25,----,----,----,116.0,101.0,4243C3,----,arrival,north,33R,223.0,B748
55144,MLAT,2019.12.24 12:30:27.012408,2019.12.24 12:30:27.012408,55144.0,12.0,30.0,27.0,37.4574244,126.46374106,-106.0,----,69.000906,325.331105,4753,CDG4707,45027.0,1038.0,2174.0,-563.0,-39.25,56.75,----,----,----,116.0,101.0,78138E,----,arrival,north,33R,142.2,B738
100855,MLAT,2019.12.24 12:53:36.536696,2019.12.24 12:53:36.536696,100855.0,12.0,53.0,36.0,37.44622886,126.43912911,-106.0,----,65.129199,324.845822,3027,CSN315,46416.0,1162.0,-3.5,-1806.0,-37.5,53.25,----,----,----,116.0,101.0,78036D,----,arrival,north,33R,2521.6,A321
21254,MLAT,2019.12.24 12:11:14.323128,2019.12.24 12:11:14.323128,21254.0,12.0,11.0,14.0,37.45844364,126.46294177,-106.0,45,72.916476,324.348142,3665,JJA1103,43874.0,572.0,2103.5,-449.5,-42.5,59.25,----,----,----,116.0,101.0,71C321,----,arrival,north,33R,275.6,B738
64280,MLAT,2019.12.24 12:35:28.536696,2019.12.24 12:35:28.536696,64280.0,12.0,35.0,28.0,37.45752633,126.46370888,-106.0,----,73.239334,325.00798,3726,JJA1305,45328.0,1716.0,2171.5,-551.5,-42.0,60.0,----,----,----,116.0,101.0,71C062,----,arrival,north,33R,153.2,B738
91931,MLAT,2019.12.24 12:49:35.536696,2019.12.24 12:49:35.536696,91931.0,12.0,49.0,35.0,37.45764971,126.4635694,-106.0,----,74.054878,323.787756,3654,JJA3171,46175.0,408.0,2159.0,-538.0,-43.75,59.75,----,----,----,116.0,101.0,71C305,----,arrival,north,33R,171.4,B738
97264,MLAT,2019.12.24 12:52:01.798840,2019.12.24 12:52:01.798840,97264.0,12.0,52.0,1.0,37.45760679,126.46360159,-106.0,91,74.886581,325.885527,3624,JNA204,46321.0,17.0,2162.0,-543.0,-42.0,62.0,----,----,----,116.0,101.0,71BD62,----,arrival,north,33R,165.9,B738
37338,MLAT,2019.12.24 12:20:32.323128,2019.12.24 12:20:32.323128,37338.0,12.0,20.0,32.0,37.45740294,126.46381617,-106.0,70,74.47315,325.669783,3644,JNA226,44432.0,1980.0,2181.0,-565.5,-42.0,61.5,----,----,----,116.0,101.0,71BD64,----,arrival,north,33R,136.5,B738
103729,MLAT,2019.12.24 12:54:52.864376,2019.12.24 12:54:52.864376,103729.0,12.0,54.0,52.0,37.45711327,126.46403074,-106.0,68,64.051249,322.772288,3237,KAL052,46492.0,1147.0,2200.0,-597.5,-38.75,51.0,----,----,----,116.0,101.0,71BD52,----,arrival,north,33R,99.2,A332
110144,MLAT,2019.12.24 12:57:48.274552,2019.12.24 12:57:48.274552,110144.0,12.0,57.0,48.0,37.45768189,126.46349967,-106.0,85,73.119765,324.462322,2434,KAL274,46668.0,1721.0,2153.0,-534.5,-42.5,59.5,----,----,----,116.0,101.0,71C077,----,arrival,north,33R,177.9,B77L
80002,MLAT,2019.12.24 12:44:00.274552,2019.12.24 12:44:00.274552,80002.0,12.0,44.0,0.0,37.44509697,126.44017518,-106.0,55,68.964212,324.293309,3256,KAL486,45840.0,641.0,89.5,-1931.5,-40.25,56.0,----,----,----,116.0,101.0,71BD33,----,arrival,north,33R,2500.1000000000004,B773
45299,MLAT,2019.12.24 12:25:05.060984,2019.12.24 12:25:05.060984,45299.0,12.0,25.0,5.0,37.4574995,126.46367133,-106.0,----,64.084417,325.00798,4412,SHU5434,44705.0,246.0,2168.0,-554.5,-36.75,52.5,----,----,----,116.0,101.0,4000F9,----,arrival,north,33R,152.60000000000002,A319
40539,MLAT,2019.12.24 12:22:19.060984,2019.12.24 12:22:19.060984,40539.0,12.0,22.0,19.0,37.45782673,126.46338165,-106.0,----,74.166199,324.327615,0166,SIA602,44539.0,1620.0,2142.0,-518.5,-43.25,60.25,----,----,----,116.0,101.0,76CC6D,----,arrival,north,33R,197.1,B787
433,MLAT,2019.12.24 12:00:19.012408,2019.12.24 12:00:19.012408,433.0,12.0,0.0,19.0,37.45911419,126.46226048,-106.0,----,73.817342,324.372093,3744,TWB114,43219.0,65.0,2043.0,-375.5,-43.0,60.0,----,----,----,116.0,101.0,71C000,----,arrival,north,33R,371.09999999999997,B738
86681,MLAT,2019.12.24 12:47:09.012408,2019.12.24 12:47:09.012408,86681.0,12.0,47.0,9.0,37.4587816,126.46263599,-106.0,----,74.399681,326.096342,3657,TWB214,46029.0,1055.0,2076.0,-412.5,-41.5,61.75,----,----,----,116.0,101.0,71C354,----,arrival,north,33R,321.79999999999995,B738
33389,MLAT,2019.12.24 12:18:17.798840,2019.12.24 12:18:17.798840,33389.0,12.0,18.0,17.0,37.45788574,126.46335483,-106.0,81,74.125738,325.72038,3261,TWB310,44297.0,1751.0,2140.0,-512.0,-41.75,61.25,----,----,----,116.0,101.0,71C056,----,arrival,north,33R,203.8,B738
89611,MLAT,2019.12.24 12:48:30.536696,2019.12.24 12:48:30.536696,89611.0,12.0,48.0,30.0,37.44556904,126.43974602,-106.0,----,66.439822,325.113952,3615,VJC874,46110.0,1304.0,51.5,-1879.0,-38.0,54.5,----,----,----,116.0,101.0,888126,----,arrival,north,33R,2507.4,A320
4232,MLAT,2019.12.24 13:02:07.536696,2019.12.24 13:02:07.536696,4232.0,13.0,2.0,7.0,37.44536519,126.43995523,-99.0,----,66.523022,324.637538,3252,AAR105,46927.0,396.0,70.0,-1901.5,-38.5,54.25,----,----,----,116.0,101.0,71BF71,----,arrival,north,33R,2502.2000000000003,A359
